code,name,constituency_id,num_voters
C020309B,BLOCK FACTORY. NEW WEIJA 1,43,402
C020310A,BLOCK FACTORY. NEW WEIJA 2,43,389
C020310B,BLOCK FACTORY. NEW WEIJA 2,43,389
C020311A,SCC TAXI RANK. NEW WEIJA 1,43,516
C020311B,SCC TAXI RANK. NEW WEIJA 1,43,516
C020312A,SCC TAXI RANK. NEW WEIJA 2,43,416
C020312B,SCC TAXI RANK. NEW WEIJA 2,43,416
C020313A,SCC HIGH TENSION. OLD STATION-NEW WEIJA 1,43,441.5
C020313B,SCC HIGH TENSION. OLD STATION-NEW WEIJA 1,43,441.5
C020314,SCC HIGH TENSION. OLD STATION-NEW WEIJA 2,43,736
C020315A,PRINCE WAY COMPLEX SCH. NEW WEIJA,43,378.5
C020315B,PRINCE WAY COMPLEX SCH. NEW WEIJA,43,378.5
C020316A,MT. CARMEL SCH. NEW WEIJA,43,429.5
C020316B,MT. CARMEL SCH. NEW WEIJA,43,429.5
C020317A,TALENTED ROYALS INT. SCH. CHOICE,43,589.5
C020317B,TALENTED ROYALS INT. SCH. CHOICE,43,589.5
C020401A,PENTECOST PRAYER CAMP. MANDELA-NEW WEIJA,43,464
C020401B,PENTECOST PRAYER CAMP. MANDELA-NEW WEIJA,43,464
C020402A,METHODIST CHURCH. NEW WEIJA SOCIETY.,43,404
C020402B,METHODIST CHURCH. NEW WEIJA SOCIETY.,43,404
C020403A,GOIL FILLING STATION. NEW WEIJA 1,43,533
C020403B,GOIL FILLING STATION. NEW WEIJA 1,43,533
C020404A,GOIL FILLING STATION. NEW WEIJA 2,43,443
C020404B,GOIL FILLING STATION. NEW WEIJA 2,43,443
C020405,ONE PLUS ONE. SCC INSIDE-NEW WEIJA 1,43,744
C020406A,ONE PLUS ONE. SCC INSIDE-NEW WEIJA 2,43,402.5
C020406B,ONE PLUS ONE. SCC INSIDE-NEW WEIJA 2,43,402.5
C020407A,GHANA NATIONAL FIRE SERVICE. SCC INSIDE,43,417
C020407B,GHANA NATIONAL FIRE SERVICE. SCC INSIDE,43,417
C020408,NEW VISION HOTEL. NEW WEIJA 1,43,739
C020409A,NEW VISION HOTEL. NEW WEIJA 2,43,444.5
C020409B,NEW VISION HOTEL. NEW WEIJA 2,43,444.5
C020410A,EBENEZER FUNERAL PARLOUR. NEW WEIJA 1,43,452.5
C020410B,EBENEZER FUNERAL PARLOUR. NEW WEIJA 1,43,452.5
C020411A,EBENEZER FUNERAL PARLOUR. NEW WEIJA 2,43,487.5
C020411B,EBENEZER FUNERAL PARLOUR. NEW WEIJA 2,43,487.5
C020412A,C.A.C. LAKESIDE. NEW WEIJA,43,399
C020412B,C.A.C. LAKESIDE. NEW WEIJA,43,399
C020413A,DEEPER LIFE CHURCH-MAYAS TOP. NEW WEIJA,43,492.5
C020413B,DEEPER LIFE CHURCH-MAYAS TOP. NEW WEIJA,43,492.5
C020414A,TEMP BOOTH. AZUMA LAST STOP-NEW WEIJA,43,527.5
C020414B,TEMP BOOTH. AZUMA LAST STOP-NEW WEIJA,43,527.5
C020415,DAM SITE TAXI RANK. AZUMA,43,703
C020501A,M.A. PRIM SCH. OBLOGO 1,43,595
C020501B,M.A. PRIM SCH. OBLOGO 1,43,595
C020502A,M.A. PRIM SCH. OBLOGO 2,43,429
C020502B,M.A. PRIM SCH. OBLOGO 2,43,429
C020503A,OMEGA SCHOOL. OBLOGO,43,504.5
C020503B,OMEGA SCHOOL. OBLOGO,43,504.5
C020504A,MT. CARMEL METH CHURCH. OBLOGO 1,43,454
C020504B,MT. CARMEL METH CHURCH. OBLOGO 1,43,454
C020505A,MT. CARMEL METH CHURCH. OBLOGO 2,43,398.5
C020505B,MT. CARMEL METH CHURCH. OBLOGO 2,43,398.5
C020506A,ITS. OBLOGO 1,43,572.5
C020506B,ITS. OBLOGO 1,43,572.5
C020507A,ITS. OBLOGO 2,43,629.5
C020507B,ITS. OBLOGO 2,43,629.5
C020601A,GOD'S WONDERFUL CHURCH. NEW TETEGU,43,441
C020601B,GOD'S WONDERFUL CHURCH. NEW TETEGU,43,441
C020602A,WESTFIELD SCHOOL. TETEGU JUNCTION,43,460.5
C020602B,WESTFIELD SCHOOL. TETEGU JUNCTION,43,460.5
C020603,PROVIDENCE AGGREY  SCH. NEW TETEGU 1,43,721
C020604,PROVIDENCE AGGREY  SCH. NEW TETEGU 2,43,583
C020605,RESURRECTION SCHOOL. NEW TETEGU,43,696
C020606A,TEMP BOOTH. OLD TETEGU 1,43,474.5
C020606B,TEMP BOOTH. OLD TETEGU 1,43,474.5
C020607A,TEMP BOOTH. OLD TETEGU 2,43,475.5
C020607B,TEMP BOOTH. OLD TETEGU 2,43,475.5
C020608A,ANWIANWIA TAXI RANK. TETEGU ISLAND CITY,43,436.5
C020608B,ANWIANWIA TAXI RANK. TETEGU ISLAND CITY,43,436.5
C020701,NEW LIFE PREPARATORY SCHOOL MALLAM 1,43,588
C020702,NEW LIFE PREPARATORY SCHOOL MALLAM 2,43,539
C020703,STREAMS OF POWER CHAPEL INT. MALLAM,43,489
C020704,CHURCH OF PENTECOST. MALLAM,43,557
C020705,NEW PRINCETON INT. SCH. MALLAM,43,486
C020706,ZONGO MOSQUE. MALLAM 1,43,376
C020707,ZONGO MOSQUE. MALLAM 2,43,437
C020708,LIVING FAITH SCH. KOKROKO-MALLAM 1,43,388
C020709,LIVING FAITH SCH. KOKROKO-MALLAM 2,43,381
C020710,MELSTAR CHILDREN TRAINING CENTER. KOKROKO,43,562
C020801,PRINCESS INT. COMPLEX SCH. MALLAM 1,43,433
C020802,PRINCESS INT. COMPLEX SCH. MALLAM 2,43,248
C020803,PRINCESS INT. COMPLEX SCH. MALLAM 3,43,333
C020804A,OREGON INT. SCHOOL. MALLAM,43,442.5
C020804B,OREGON INT. SCHOOL. MALLAM,43,442.5
C020805A,CATHOLIC CHURCH. MALLAM 1,43,387
C020805B,CATHOLIC CHURCH. MALLAM 1,43,387
C020806A,CATHOLIC CHURCH. MALLAM 2,43,379.5
C020806B,CATHOLIC CHURCH. MALLAM 2,43,379.5
C020807A,CATHOLIC CHURCH. MALLAM 3,43,425
C020807B,CATHOLIC CHURCH. MALLAM 3,43,425
C020808A,TEMP BOOTH. KWASHIE ATOM,43,422
C020808B,TEMP BOOTH. KWASHIE ATOM,43,422
C020809A,BRACE' HILL INT. SCHOOL. GUINNESS DEPOT,43,438
C020809B,BRACE' HILL INT. SCHOOL. GUINNESS DEPOT,43,438
C020810,PENTECOST VOCATIONAL TECH. MALLAM 1,43,571
C020811,PENTECOST VOCATIONAL TECH. MALLAM 2,43,516
C020812,PENTECOST VOCATIONAL TECH. MALLAM 3,43,483
C020813A,PRESBYTERIAN CHURCH. MALLAM 1,43,388.5
C020813B,PRESBYTERIAN CHURCH. MALLAM 1,43,388.5
C020814A,PRESBYTERIAN CHURCH. MALLAM 2,43,430
C020814B,PRESBYTERIAN CHURCH. MALLAM 2,43,430
C020901,MALABERT SCH. GBAWE 1,43,349
C020902,MALABERT SCH. GBAWE 2,43,340
C020903,TOWER PREP. SCHOOL. GBAWE,43,325
C020904,OLD METHODIST CHAPEL. GBAWE 1,43,394
C020905,OLD METHODIST CHAPEL. GBAWE 2,43,350
C020906,METH PRIM SCH. GBAWE 1,43,367
C020907,METH PRIM SCH. GBAWE 2,43,358
C020908,GBAWE INT'L SCH. GBAWE 1,43,630
C020909,GBAWE INT'L SCH. GBAWE 2,43,615
C020910,HEATER HILL TOP. GBAWE-ZERO,43,543
C020911,TAXI RANK. BULEMI-GBAWE 1,43,552
C020912,TAXI RANK. BULEMI-GBAWE 2,43,546
C020913A,METHODIST CHURCH. SONITRA-ZERO,43,411.5
C020913B,METHODIST CHURCH. SONITRA-ZERO,43,411.5
C020914,DANEM INT. SCHOOL. BULEMIN,43,501
C020915,CEE CONNIE TAXI RANK. GBAWE-ZERO,43,707
C020916,METHODIST CHURCH. BANK QUARTERS-GBAWE 1,43,610
C020917,METHODIST CHURCH. BANK QUARTERS-GBAWE 2,43,546
C020918,ACROPOLIS SCH. GBAWE 1,43,481
C020919,ACROPOLIS SCH. GBAWE 2,43,570
C021001,MESBERNICE ACADEMY. GBAWE 1,43,192
C021002,MESBERNICE ACADEMY. GBAWE 2,43,185
C021003,PRESBYTERIAN CHURCH GBAWE 1,43,539
C021004,PRESBYTERIAN CHURCH GBAWE 2,43,514
C021005A,ANSON SNR HIGH SCH. TOP BASE-GBAWE,43,565
C021005B,ANSON SNR HIGH SCH. TOP BASE-GBAWE,43,565
C021006,VICTORIOUS LIGHT CHAPEL. TOP-BASE,43,589
C021007A,EMEPET PREP SCH. TOP BASE-GBAWE,43,409
C021007B,EMEPET PREP SCH. TOP BASE-GBAWE,43,409
C021008A,NABS EDUCATIONAL SCH. COMPLEX. TOP-BASE,43,418
C021008B,NABS EDUCATIONAL SCH. COMPLEX. TOP-BASE,43,418
C021101A,M.A. BASIC (1) SCH. GBAWE-GONSE,43,382
C021101B,M.A. BASIC (1) SCH. GBAWE-GONSE,43,382
C021102A,GONSE PARK. GBAWE-GONSE,43,497
C021102B,GONSE PARK. GBAWE-GONSE,43,497
C021103A,LORRY STATION. GONSE DOWN-GBAWE,43,439.5
C021103B,LORRY STATION. GONSE DOWN-GBAWE,43,439.5
C021104A,SEME ROYAL ACADEMY. GBAWE-GONSE.,43,423
C021104B,SEME ROYAL ACADEMY. GBAWE-GONSE.,43,423
C021105A,CHRISTIAN CENTER. GBAWE-GONSE,43,453.5
C021105B,CHRISTIAN CENTER. GBAWE-GONSE,43,453.5
C021201A,MOUNT ZION NURSERY. NEW GBAWE 1,43,432
C021201B,MOUNT ZION NURSERY. NEW GBAWE 1,43,432
C021202A,MOUNT ZION NURSERY. NEW GBAWE 2,43,420
C021202B,MOUNT ZION NURSERY. NEW GBAWE 2,43,420
C021203,M.A. PRIM. SCH. NEW GBAWE 1,43,619
C021204,M.A. PRIM. SCH. NEW GBAWE 2,43,583
C021205A,CP LAST STOP. NEW GBAWE,43,443
C021205B,CP LAST STOP. NEW GBAWE,43,443
C021206A,CHURCH OF PENTECOST. GILGAL ASSEMBLY-CP,43,427
C021206B,CHURCH OF PENTECOST. GILGAL ASSEMBLY-CP,43,427
C021207,L&A MEMORIAL SCH. CP. NEW GBAWE,43,739
C021208,AGGREY MEMORIAL SCH. NEW GBAWE 1,43,532
C021209,AGGREY MEMORIAL SCH. NEW GBAWE 2,43,563
C021210,DIVINE ACADEMY. NEW GBAWE 1,43,433
C021211,DIVINE ACADEMY. NEW GBAWE 2,43,446
C021212,GOOD SHEPHERED INT. SCH. NEW GBAWE 1,43,481
C021213,GOOD SHEPHERED INT. SCH. NEW GBAWE 2,43,512
C021301A,REHABILITATION CENTRE. MCCARTHY HILL 1,43,420.5
C021301B,REHABILITATION CENTRE. MCCARTHY HILL 1,43,420.5
C021302A,REHABILITATION CENTRE. MCCARTHY HILL 2,43,391.5
C021302B,REHABILITATION CENTRE. MCCARTHY HILL 2,43,391.5
C021303,CH. OF PENTECOST. MANGO LINE-MCCARTHY 1,43,699
C021304,CH. OF PENTECOST. MANGO LINE-MCCARTHY 2,43,681
C021305A,TEMP BOOTH. MCCARTHY HILL,43,379
C021305B,TEMP BOOTH. MCCARTHY HILL,43,379
C021306,OXFORD COMPLEX ACADEMY. MCCARTHY NORTH,43,657
C021307A,METHODIST CHURCH. MCCARTHY HILL 1,43,427
C021307B,METHODIST CHURCH. MCCARTHY HILL 1,43,427
C021308A,METHODIST CHURCH. MCCARTHY HILL 2,43,422.5
C021308B,METHODIST CHURCH. MCCARTHY HILL 2,43,422.5
C021309A,TAXI RANK. MCCARTHY HILL TOP,43,462
C021309B,TAXI RANK. MCCARTHY HILL TOP,43,462
C021401A,MENDSKROM MOTEL. MCCARTHY HILL 1,43,432.5
C021401B,MENDSKROM MOTEL. MCCARTHY HILL 1,43,432.5
C021402A,MENDSKROM MOTEL. MCCARTHY HILL 2,43,392.5
C021402B,MENDSKROM MOTEL. MCCARTHY HILL 2,43,392.5
C021403,SALVATION PRAYER CAMP. MCCARTHY DOWN,43,716
C021404A,CHURCH OF PENTECOST. WIABOMAN,43,485
C021404B,CHURCH OF PENTECOST. WIABOMAN,43,485
C021405A,JESUS THE BEST MINISTRIES. WIABOMAN,43,420
C021405B,JESUS THE BEST MINISTRIES. WIABOMAN,43,420
C030101,EBENEZER MEMORIAL SCH. AWOSHIE. 1,44,678
C030102,EBENEZER MEMORIAL SCH. AWOSHIE. 2,44,736
C030103,EBENEZER MEMORIAL SCH. AWOSHIE. 3,44,673
C030104,IBN KATHIR ISLAMIC SCH. AWOSHIE,44,259
C030105A,APOSTLE SAFO'S SCH OF SCIENCES. AWOSHIE. 1,44,447
C030105B,APOSTLE SAFO'S SCH OF SCIENCES. AWOSHIE. 1,44,447
C030106A,APOSTLE SAFO'S SCH OF SCIENCES. AWOSHIE. 2,44,375.5
C030106B,APOSTLE SAFO'S SCH OF SCIENCES. AWOSHIE. 2,44,375.5
C030107,ODORGONNOR MODEL SCH. AWOSHIE. 1,44,721
C030108A,ODORGONNOR MODEL SCH. AWOSHIE. 2,44,400
C030108B,ODORGONNOR MODEL SCH. AWOSHIE. 2,44,400
C030109A,ODORGONNOR MODEL SCH. AWOSHIE. 3,44,458.5
C030109B,ODORGONNOR MODEL SCH. AWOSHIE. 3,44,458.5
C030110A,TAXI RANK. A-LANG AWOSHIE 1,44,457.5
C030110B,TAXI RANK. A-LANG AWOSHIE 1,44,457.5
C030111,TAXI RANK. A-LANG AWOSHIE 2,44,683
C030112A,BY HIS GRACE INT SCH. AWOSHIE 1,44,420.5
C030112B,BY HIS GRACE INT SCH. AWOSHIE 1,44,420.5
C030113A,BY HIS GRACE INT SCH. AWOSHIE 2,44,381
C030113B,BY HIS GRACE INT SCH. AWOSHIE 2,44,381
C030114,PANK SEC/COMM SCH. AWOSHIE,44,403
C030115A,COMMUNITY EXP SCH. AWOSHIE 1,44,409.5
C030115B,COMMUNITY EXP SCH. AWOSHIE 1,44,409.5
C030116A,COMMUNITY EXP SCH. AWOSHIE 2,44,377.5
C030116B,COMMUNITY EXP SCH. AWOSHIE 2,44,377.5
C030117,AMY'S BLESSED SCH. AWOSHIE 1,44,289
C030118,AMY'S BLESSED SCH. AWOSHIE 2,44,229
C030119,MOUNT PLEASANT INT'L SCH. AWOSHIE,44,346
C030201,M A BASIC SCHOOLS. ANYAA 1,44,530
C030202,M A BASIC SCHOOLS. ANYAA 2,44,554
C030203,POWER FAITH CHAPEL INTERNATIONAL ANYAA 1,44,585
C030204,POWER FAITH CHAPEL INTERNATIONAL ANYAA 2,44,599
C030205,POWER FAITH CHAPEL INTERNATIONAL ANYAA 3,44,514
C030206A,MARKET SQUARE. ANYAA 1,44,641.5
C030206B,MARKET SQUARE. ANYAA 1,44,641.5
C030207,MARKET SQUARE. ANYAA 2,44,681
C030208A,N.I.C RED PARK ANYAA 1,44,434.5
C030208B,N.I.C RED PARK ANYAA 1,44,434.5
C030209A,N.I.C RED PARK ANYAA 2,44,480.5
C030209B,N.I.C RED PARK ANYAA 2,44,480.5
C030210A,N.I.C RED PARK ANYAA 3,44,441.5
C030210B,N.I.C RED PARK ANYAA 3,44,441.5
C030301,LORRY STATION. PALLAS TOWN ANYAA. 1,44,175
C030302,LORRY STATION. PALLAS TOWN ANYAA. 2,44,147
C030303,LORRY STATION. PALLAS TOWN ANYAA. 3,44,168
C030304A,LORRY STATION. PALLAS TOWN ANYAA. 4,44,507
C030304B,LORRY STATION. PALLAS TOWN ANYAA. 4,44,507
C030304C,LORRY STATION. PALLAS TOWN ANYAA. 4,44,507
C030305A,DEEPER LIFE JUNCTION. ANYAA. 1,44,428.5
C030305B,DEEPER LIFE JUNCTION. ANYAA. 1,44,428.5
C030306A,DEEPER LIFE JUNCTION. ANYAA. 2,44,403.5
C030306B,DEEPER LIFE JUNCTION. ANYAA. 2,44,403.5
C030307,DEEPER LIFE JUNCTION. ANYAA. 3,44,734
C030308A,TEMP BOOTH. ANYAA. 1,44,374.5
C030308B,TEMP BOOTH. ANYAA. 1,44,374.5
C030309A,TEMP BOOTH. ANYAA. 2,44,442
C030309B,TEMP BOOTH. ANYAA. 2,44,442
C030310,TEMP BOOTH. ANYAA. 3,44,254
C030311,TEMP BOOTH. ANYAA. 4,44,403
C030312A,CHRISTIAN VALLEY INT SCH. ANYAA 1,44,417
C030312B,CHRISTIAN VALLEY INT SCH. ANYAA 1,44,417
C030313A,CHRISTIAN VALLEY INT SCH. ANYAA 2,44,545
C030313B,CHRISTIAN VALLEY INT SCH. ANYAA 2,44,545
C030314A,RIDGE COMMUNITY SCH. NIC EAST ANYAA 1,44,402.5
C030314B,RIDGE COMMUNITY SCH. NIC EAST ANYAA 1,44,402.5
C030315A,RIDGE COMMUNITY SCH. NIC EAST ANYAA 2,44,425.5
C030315B,RIDGE COMMUNITY SCH. NIC EAST ANYAA 2,44,425.5
C030316,RIDGE COMMUNITY PARK. ANYAA,44,538
C030401A,ABIBIMAN SCH FAN MILK. ABLEKUMA 1,44,398
C030401B,ABIBIMAN SCH FAN MILK. ABLEKUMA 1,44,398
C030402A,ABIBIMAN SCH FAN MILK. ABLEKUMA 2,44,458
C030402B,ABIBIMAN SCH FAN MILK. ABLEKUMA 2,44,458
C030403A,ABIBIMAN SCH FAN MILK. ABLEKUMA 3,44,405.5
C030403B,ABIBIMAN SCH FAN MILK. ABLEKUMA 3,44,405.5
C030404A,ZOE PREP SCH. ABLEKUMA 1,44,470
C030404B,ZOE PREP SCH. ABLEKUMA 1,44,470
C030405A,ZOE PREP SCH. ABLEKUMA 2,44,444.5
C030405B,ZOE PREP SCH. ABLEKUMA 2,44,444.5
C030406A,ZOE PREP SCH. ABLEKUMA 3,44,610.5
C030406B,ZOE PREP SCH. ABLEKUMA 3,44,610.5
C030407,ANGLICAN PRIM SCH ABLEKUMA 1,44,489
C030408,ANGLICAN PRIM SCH ABLEKUMA 2,44,508
C030409,ANGLICAN PRIM SCH ABLEKUMA 3,44,561
C030410A,NICOBETH SCHOOL ABLEKUMA 1,44,399
C030410B,NICOBETH SCHOOL ABLEKUMA 1,44,399
C030411A,NICOBETH SCHOOL ABLEKUMA 2,44,487
C030411B,NICOBETH SCHOOL ABLEKUMA 2,44,487
C030412A,VICTORY SCHOOL. ABLEKUMA 1,44,619
C030412B,VICTORY SCHOOL. ABLEKUMA 1,44,619
C030413A,VICTORY SCHOOL. ABLEKUMA 2,44,524.5
C030413B,VICTORY SCHOOL. ABLEKUMA 2,44,524.5
C030501,CATHOLIC CHURCH AGAPE 1,44,731
C030502,CATHOLIC CHURCH AGAPE 2,44,596
C030503,CATHOLIC CHURCH AGAPE 3,44,597
C030504A,MARKATE PREP SCH. PENTECOST DOWN-ABLEKUMA 1,44,520.5
C030504B,MARKATE PREP SCH. PENTECOST DOWN-ABLEKUMA 1,44,520.5
C030505A,MARKATE PREP SCH. PENTECOST DOWN-ABLEKUMA 2,44,408
C030505B,MARKATE PREP SCH. PENTECOST DOWN-ABLEKUMA 2,44,408
C030506A,LORRY STATION. GONSE AGAPE 1,44,385
C030506B,LORRY STATION. GONSE AGAPE 1,44,385
C030507A,LORRY STATION. GONSE AGAPE 2,44,397.5
C030507B,LORRY STATION. GONSE AGAPE 2,44,397.5
C030508A,LORRY STATION. GONSE AGAPE 3,44,377.5
C030508B,LORRY STATION. GONSE AGAPE 3,44,377.5
C030509A,DARALL SALAM MOSQUE. GONSE AGAPE,44,547
C030509B,DARALL SALAM MOSQUE. GONSE AGAPE,44,547
C030510A,DEOKE FOUNDATION SCHOOL. PENTECOST JUNCTION AGAPE,44,460
C030510B,DEOKE FOUNDATION SCHOOL. PENTECOST JUNCTION AGAPE,44,460
C030511A,FUTURE DIPLOMAT MONTESSORI SCH. AGAPE DOWN,44,629
C030511B,FUTURE DIPLOMAT MONTESSORI SCH. AGAPE DOWN,44,629
C030511C,FUTURE DIPLOMAT MONTESSORI SCH. AGAPE DOWN,44,629
C030601A,OLEBU CEMETRY PARK 1,44,491.5
C030601B,OLEBU CEMETRY PARK 1,44,491.5
C030602A,OLEBU CEMETRY PARK 2,44,551
C030602B,OLEBU CEMETRY PARK 2,44,551
C030603A,OLEBU CEMETRY PARK 3,44,404.5
C030603B,OLEBU CEMETRY PARK 3,44,404.5
C030604A,VICOLIS SCHOOL OLEBU 1,44,465.5
C030604B,VICOLIS SCHOOL OLEBU 1,44,465.5
C030605A,VICOLIS SCHOOL OLEBU 2,44,493
C030605B,VICOLIS SCHOOL OLEBU 2,44,493
C030606A,VICOLIS SCHOOL OLEBU 3,44,474.5
C030606B,VICOLIS SCHOOL OLEBU 3,44,474.5
C030607,VICOLIS SCHOOL OLEBU 4,44,703
C030608A,LORRY STATION NEW TOWN ABLEKUMA 1,44,514
C030608B,LORRY STATION NEW TOWN ABLEKUMA 1,44,514
C030609A,LORRY STATION NEW TOWN ABLEKUMA 2,44,433
C030609B,LORRY STATION NEW TOWN ABLEKUMA 2,44,433
C030610A,ABEASE MARKET. ABEASE,44,381
C030610B,ABEASE MARKET. ABEASE,44,381
C030611A,MARS HOME INT. SCHOOL. PAPAYE JUNCTION. OLEBU,44,402.5
C030611B,MARS HOME INT. SCHOOL. PAPAYE JUNCTION. OLEBU,44,402.5
C030701A,B-KONTONKYI PREP SCH. SANTA MARIA 1,44,385
C030701B,B-KONTONKYI PREP SCH. SANTA MARIA 1,44,385
C030702A,B-KONTONKYI PREP SCH. SANTA MARIA 2,44,376
C030702B,B-KONTONKYI PREP SCH. SANTA MARIA 2,44,376
C030703,B-KONTONKYI PREP SCH. SANTA MARIA 3,44,695
C030704,ANCHOR OF HOPE PREP SCH SANTA MARIA 1,44,585
C030705,ANCHOR OF HOPE PREP SCH SANTA MARIA 2,44,537
C030706,STANDARD FOUNDATION  SCHOOL. SANTA MARIA 1,44,138
C030707,STANDARD FOUNDATION  SCHOOL. SANTA MARIA 2,44,155
C030708A,TRANSFORMER. SANTA MARIA 1,44,397.5
C030708B,TRANSFORMER. SANTA MARIA 1,44,397.5
C030709A,TRANSFORMER. SANTA MARIA 2,44,448
C030709B,TRANSFORMER. SANTA MARIA 2,44,448
C030710,HYEHYEHYE COLD STORE. SANTA MARIA,44,681
C030711,STEPHENSON INT'L SCH. SANTA MARIA 1,44,296
C030712,STEPHENSON INT'L SCH. SANTA MARIA 2,44,201
C030801A,FUTURE LINK PREP SCH. SANTA MARIA 1,44,510
C030801B,FUTURE LINK PREP SCH. SANTA MARIA 1,44,510
C030802A,FUTURE LINK PREP SCH. SANTA MARIA 2,44,394.5
C030802B,FUTURE LINK PREP SCH. SANTA MARIA 2,44,394.5
C030803A,PAPTY SCHOOL. SANTA MARIA 1,44,513.5
C030803B,PAPTY SCHOOL. SANTA MARIA 1,44,513.5
C030804,PAPTY SCHOOL. SANTA MARIA 2,44,621
C030805A,BLUE KIOSK. ANTE ANKU 1,44,429
C030805B,BLUE KIOSK. ANTE ANKU 1,44,429
C030806A,BLUE KIOSK. ANTE ANKU 2,44,489.5
C030806B,BLUE KIOSK. ANTE ANKU 2,44,489.5
C030807A,BLUE KIOSK. ANTE ANKU 3,44,457
C030807B,BLUE KIOSK. ANTE ANKU 3,44,457
C030808A,WINNERS SCHOOL. SANTA MARIA 1,44,451.5
C030808B,WINNERS SCHOOL. SANTA MARIA 1,44,451.5
C030809A,WINNERS SCHOOL. SANTA MARIA 2,44,387.5
C030809B,WINNERS SCHOOL. SANTA MARIA 2,44,387.5
C030810,KONKOMPE GARAGES. SANTA MARIA 1,44,520
C030811,KONKOMPE GARAGES. SANTA MARIA 2,44,558
C030812A,FULL GOSPEL CHURCH. NSUMFA,44,599.5
C030812B,FULL GOSPEL CHURCH. NSUMFA,44,599.5
C030813A,HIGHER FIRE HEALING CHURCH. AWOYO,44,426.5
C030813B,HIGHER FIRE HEALING CHURCH. AWOYO,44,426.5
C030901A,LAST STOP. SOWUTUOM 1,44,503
C030901B,LAST STOP. SOWUTUOM 1,44,503
C030901C,LAST STOP. SOWUTUOM 1,44,503
C030902A,LAST STOP. SOWUTUOM 2,44,569.5
C030902B,LAST STOP. SOWUTUOM 2,44,569.5
C030903A,EMMANUEL PREP SCH. SOWUTUOM 1,44,419
C030903B,EMMANUEL PREP SCH. SOWUTUOM 1,44,419
C030904A,EMMANUEL PREP SCH. SOWUTUOM 2,44,441
C030904B,EMMANUEL PREP SCH. SOWUTUOM 2,44,441
C030905A,CHRIST PREACHERS CHURCH. SOWUTUOM 1,44,481
C030905B,CHRIST PREACHERS CHURCH. SOWUTUOM 1,44,481
C030906,CHRIST PREACHERS CHURCH. SOWUTUOM 2,44,642
C030907,WADE ACADEMY SCHOOL 1,44,337
C030908,WADE ACADEMY SCHOOL 2,44,347
C030909,GOLDEN ERA SCH. SOWUTUOM 1,44,266
C030910,GOLDEN ERA SCH. SOWUTUOM 2,44,233
C030911,TEMP BOOTH. CHOP BAR-SOWUTUOM 1,44,743
C030912A,TEMP BOOTH. CHOP BAR-SOWUTUOM 2,44,571
C030912B,TEMP BOOTH. CHOP BAR-SOWUTUOM 2,44,571
C030913A,ADU GYAMFI SCH. SOWUTUOM 1,44,399
C030913B,ADU GYAMFI SCH. SOWUTUOM 1,44,399
C030914,ADU GYAMFI SCH. SOWUTUOM 2,44,328
C030915,MY REDEEMER SCH. SOWUTUOM 1,44,233
C030916,MY REDEEMER SCH. SOWUTUOM 2,44,218
C030917,PENTECOST UNIVERSITY COLLEGE. SOWUTUOM 1,44,695
C030918A,PENTECOST UNIVERSITY COLLEGE. SOWUTUOM 2,44,528
C030918B,PENTECOST UNIVERSITY COLLEGE. SOWUTUOM 2,44,528
C031001A,JESUS SAVE SCHOOL. LOMNAVA 1,44,434.5
C031001B,JESUS SAVE SCHOOL. LOMNAVA 1,44,434.5
C031002,JESUS SAVE SCHOOL. LOMNAVA 2,44,361
C031003A,LORRY STATION. LOMNAVA 1,44,386.5
C031003B,LORRY STATION. LOMNAVA 1,44,386.5
C031004,LORRY STATION. LOMNAVA 2,44,638
C031005A,CATHOLIC SEMINARY. LOMNAVA 1,44,396.5
C031005B,CATHOLIC SEMINARY. LOMNAVA 1,44,396.5
C031006A,CATHOLIC SEMINARY. LOMNAVA 2,44,469.5
C031006B,CATHOLIC SEMINARY. LOMNAVA 2,44,469.5
C031007A,CATHOLIC SEMINARY. LOMNAVA 3,44,454.5
C031007B,CATHOLIC SEMINARY. LOMNAVA 3,44,454.5
C031008,LIBERTY SCHOOL. LOMNAVA 1,44,719
C031009,LIBERTY SCHOOL. LOMNAVA 2,44,503
C031010,GES OFFICE. LOMNAVA 1,44,742
C031011A,GES OFFICE. LOMNAVA 2,44,433
C031011B,GES OFFICE. LOMNAVA 2,44,433
C031012,LORRY STATION. ISRAEL 1,44,673
C031013,LORRY STATION. ISRAEL 2,44,590
C031014,LORRY STATION. ISRAEL 3,44,489
C031015A,CHRIST REDEEM CHURCH. ISRAEL 1,44,410
C031015B,CHRIST REDEEM CHURCH. ISRAEL 1,44,410
C031016A,CHRIST REDEEM CHURCH. ISRAEL 2,44,447.5
C031016B,CHRIST REDEEM CHURCH. ISRAEL 2,44,447.5
C031101A,SALVATION ARMY. CHANTAN 1,44,424
C031101B,SALVATION ARMY. CHANTAN 1,44,424
C031102,SALVATION ARMY. CHANTAN 2,44,627
C031103A,THE SAVIOUR CHURCH. TABORA 1,44,374.5
C031103B,THE SAVIOUR CHURCH. TABORA 1,44,374.5
C031104A,THE SAVIOUR CHURCH. TABORA 2,44,387
C031104B,THE SAVIOUR CHURCH. TABORA 2,44,387
C031105,CHURCH OF THE LORD MISSION. TABORA 1,44,290
C031106,CHURCH OF THE LORD MISSION. TABORA 2,44,260
